,any_digital_payment,applied_for_mobile_loan,no_mobile_account_too_expensive,world_bank_region,saved_bank,made_utility_payment,saved_money,received_public_pension,recieved_agricultural_payment,emergency_fund_access,mobile_money_transaction,account_ownership,agri_payment_mobile,no_account_documentation,agri_payment_bank,no_account_too_expensive,account_usage,age,survey_year,no_account_insufficient_funds,respondent_id,financial_instituion_account,no_account_family_member,adult_population,store_money_account,agriculture_payment_method,education_level,emergency_funds,received_acc_balance_info,high_withdrawal_fee_wages,survey_weight,borrowed_from_family_friends,debit_card_ownership,income_quintile,wages_card,sent_domestic_remittance_account,account_ownership,employment_status,no_account_lack_of_trust,wages_mobile,ever_had_mobile_money_account,economy,account_transaction_activity,debit_card_ownership,no_account_distance,ever_had_bank_account,financial_health_indicator,agri_payment_card,mobile_money_usage,received_wages,wage_payment_method,merchantpay_dig,borrowed_money,no_mobile_account_lack_documentation,saved_mobile_money,utility_payment_cash,received_goverment_transfer,utility_payment_bank,borrowed_from_savings_club,emergency_fund_source,mobile_money_activity,mobile_money_account,agricultural_payment_mobile,wages_bank_account,economycode,received_agriculture_payment,utility_payment,recieved_wages,received_transfers,credit_card_ownership,borrowed_from_formal_bank,female,agriculture_payment_account,no_mobile_agents_far,mobile_money_send_recieve,utility_payment_mobile,codes_found,gender,age_group
43,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,1.0,1,,,,,1.0,40.0,2021,,204747746,1,,58246340.0,,,3.0,2.0,1.0,1.0,0.640126926,2.0,2.0,Q5 Highest,,1.0,1.0,1.0,,1.0,1.0,Thailand,2.0,1,,,,,2.0,1.0,2.0,1.0,0.0,3.0,2.0,,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,THA,4.0,1.0,1.0,1.0,1.0,2.0,1,1.0,1.0,2.0,1.0,False,Female,40_49
44,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,,1,,,,,1.0,39.0,2021,,146894031,1,,58246340.0,,,3.0,2.0,2.0,,0.634738303,2.0,,Q3,,2.0,1.0,1.0,,,1.0,Thailand,2.0,2,,,,,,4.0,,1.0,0.0,3.0,2.0,1.0,1.0,2.0,,1.0,,1.0,1.0,,THA,4.0,2.0,2.0,1.0,1.0,2.0,1,1.0,1.0,,2.0,False,Female,30_39
45,1.0,2.0,2.0,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,2.0,2.0,,1,,,,,2.0,36.0,2021,,179875063,1,,58246340.0,,,3.0,2.0,2.0,2.0,0.565962403,1.0,,Q3,,2.0,2.0,1.0,,2.0,2.0,Thailand,2.0,2,,,3.0,,,1.0,2.0,0.0,1.0,,2.0,1.0,2.0,2.0,,1.0,,0.0,,1.0,THA,4.0,2.0,1.0,4.0,1.0,2.0,2,,2.0,,2.0,False,Male,30_39
46,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,1.0,1,,,,,1.0,50.0,2021,,148792120,1,,58246340.0,1.0,,3.0,6.0,1.0,2.0,0.404584751,2.0,1.0,Q4,,2.0,1.0,1.0,,2.0,1.0,Thailand,1.0,1,,,,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,THA,4.0,1.0,1.0,1.0,1.0,2.0,2,2.0,1.0,2.0,2.0,False,Male,50_59
47,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,,1,,,,,1.0,18.0,2021,,185956387,1,,58246340.0,,,2.0,2.0,1.0,2.0,1.800854349,2.0,1.0,Q2,,1.0,1.0,2.0,,1.0,2.0,Thailand,2.0,1,,,1.0,,,1.0,2.0,1.0,0.0,3.0,2.0,,1.0,1.0,,2.0,,1.0,1.0,1.0,THA,4.0,1.0,1.0,1.0,1.0,2.0,2,2.0,1.0,,1.0,False,Male,18_22
48,1.0,2.0,2.0,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,1.0,2.0,,1,2.0,,2.0,,2.0,37.0,2021,,144020195,1,,58246340.0,,1.0,1.0,2.0,,,0.447294941,2.0,,Q3,,1.0,2.0,2.0,,,2.0,Thailand,2.0,2,,,1.0,1.0,,4.0,,1.0,0.0,,2.0,1.0,1.0,2.0,,1.0,,0.0,2.0,,THA,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0,,2.0,False,Male,30_39
49,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,2.0,,1,,,,,1.0,45.0,2021,,161639087,1,,58246340.0,,,2.0,3.0,1.0,2.0,1.427554488,1.0,2.0,Q4,,2.0,1.0,1.0,,1.0,1.0,Thailand,2.0,1,,,,,,1.0,2.0,1.0,1.0,3.0,2.0,,1.0,1.0,,1.0,,1.0,2.0,1.0,THA,4.0,1.0,1.0,1.0,1.0,2.0,1,1.0,1.0,,1.0,False,Female,40_49
50,1.0,2.0,2.0,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,2.0,,,1,,,,,2.0,40.0,2021,,167018442,1,,58246340.0,,,1.0,9.0,3.0,,0.514490215,2.0,1.0,Q1 Lowest,,2.0,2.0,1.0,,,2.0,Thailand,2.0,1,,,4.0,,,4.0,,0.0,0.0,,2.0,1.0,1.0,2.0,,,,1.0,1.0,,THA,4.0,2.0,2.0,1.0,1.0,2.0,1,2.0,2.0,,2.0,False,Female,40_49
51,1.0,2.0,2.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,1.0,,1,,,,,2.0,24.0,2021,,208977030,1,,58246340.0,,,3.0,2.0,,,0.573004685,2.0,,Q2,,2.0,2.0,2.0,,,2.0,Thailand,2.0,2,,,,,,4.0,,0.0,0.0,,2.0,1.0,2.0,2.0,,1.0,,0.0,,,THA,4.0,2.0,2.0,4.0,2.0,2.0,1,,1.0,,2.0,False,Female,23_29
52,1.0,2.0,2.0,East Asia & Pacific (excluding high income),2.0,2.0,0.0,2.0,1.0,4.0,,1,2.0,,2.0,,2.0,50.0,2021,,131075724,1,,58246340.0,2.0,,1.0,2.0,2.0,,0.436942545,2.0,,Q3,,2.0,1.0,1.0,,,2.0,Thailand,1.0,2,,,,1.0,,4.0,,0.0,0.0,,2.0,,1.0,,,2.0,,0.0,2.0,,THA,2.0,4.0,2.0,1.0,1.0,2.0,2,1.0,2.0,,,False,Male,50_59
53,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,1.0,1,,,,,1.0,31.0,2021,,179710047,1,,58246340.0,1.0,,3.0,2.0,1.0,2.0,0.193616866,1.0,2.0,Q5 Highest,,1.0,1.0,1.0,,2.0,1.0,Thailand,1.0,1,,,2.0,,2.0,1.0,2.0,1.0,1.0,3.0,1.0,,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,THA,4.0,1.0,1.0,1.0,1.0,2.0,1,1.0,1.0,1.0,1.0,False,Female,30_39
54,1.0,2.0,2.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,,1,,,,,1.0,52.0,2021,,200846495,1,,58246340.0,1.0,,3.0,2.0,1.0,,0.146375593,2.0,2.0,Q5 Highest,,2.0,1.0,1.0,,,1.0,Thailand,1.0,1,,,,,,4.0,,1.0,1.0,,2.0,,2.0,1.0,,3.0,,0.0,,,THA,4.0,1.0,2.0,4.0,1.0,1.0,2,,1.0,,2.0,False,Male,50_59
55,1.0,2.0,2.0,East Asia & Pacific (excluding high income),2.0,2.0,0.0,2.0,2.0,1.0,,1,,,,,1.0,26.0,2021,,120616344,1,,58246340.0,,,2.0,2.0,2.0,2.0,1.361901691,1.0,,Q2,,2.0,2.0,1.0,,2.0,2.0,Thailand,2.0,2,,,,,,1.0,2.0,0.0,1.0,,2.0,,1.0,,,1.0,,1.0,1.0,1.0,THA,4.0,4.0,1.0,1.0,1.0,2.0,1,1.0,2.0,,,False,Female,23_29
56,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,2.0,1.0,2.0,2.0,2.0,1.0,1,,,,,1.0,37.0,2021,,170189268,1,,58246340.0,,,3.0,1.0,1.0,,0.227863973,2.0,1.0,Q5 Highest,,2.0,1.0,1.0,,,1.0,Thailand,2.0,1,,,,,2.0,4.0,,1.0,0.0,1.0,2.0,,1.0,,,2.0,1.0,1.0,1.0,,THA,4.0,4.0,2.0,1.0,1.0,2.0,1,2.0,1.0,1.0,,False,Female,30_39
57,1.0,2.0,1.0,East Asia & Pacific (excluding high income),2.0,1.0,1.0,2.0,2.0,2.0,,1,,,,,2.0,35.0,2021,,163346215,1,,58246340.0,,,1.0,4.0,,,0.868417419,2.0,2.0,Q1 Lowest,,2.0,2.0,1.0,,,1.0,Thailand,2.0,1,,,1.0,,,4.0,,0.0,1.0,2.0,2.0,1.0,1.0,2.0,,1.0,,0.0,2.0,,THA,4.0,2.0,2.0,1.0,2.0,2.0,1,1.0,2.0,,2.0,False,Female,30_39
58,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,1.0,1,,,,,1.0,40.0,2021,,117579517,1,,58246340.0,1.0,,2.0,1.0,1.0,,0.158649626,2.0,1.0,Q4,,1.0,1.0,1.0,,,1.0,Thailand,1.0,1,,,1.0,,2.0,4.0,,1.0,1.0,3.0,1.0,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,THA,4.0,1.0,2.0,1.0,1.0,2.0,1,2.0,1.0,1.0,1.0,False,Female,40_49
59,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,1.0,3.0,,1,1.0,,1.0,,1.0,50.0,2021,,161323038,1,,58246340.0,1.0,,3.0,1.0,1.0,2.0,0.157862851,2.0,2.0,Q5 Highest,,1.0,1.0,1.0,,2.0,1.0,Thailand,1.0,1,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,3.0,,1.0,1.0,1.0,THA,1.0,1.0,1.0,1.0,1.0,2.0,2,2.0,1.0,,1.0,False,Male,50_59
60,1.0,2.0,1.0,East Asia & Pacific (excluding high income),2.0,2.0,0.0,2.0,2.0,,,1,,2.0,,2.0,,38.0,2021,2.0,115067983,0,2.0,58246340.0,,,5.0,7.0,,,0.545490711,2.0,,Q1 Lowest,,1.0,,1.0,1.0,,2.0,Thailand,,2,2.0,,,,,4.0,,1.0,0.0,5.0,2.0,,1.0,,,,,1.0,1.0,,THA,4.0,4.0,2.0,1.0,,2.0,2,2.0,2.0,,,False,Male,30_39
61,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,1.0,1,,,,,1.0,26.0,2021,,184126584,1,,58246340.0,1.0,,3.0,2.0,1.0,2.0,0.315192068,2.0,2.0,Q5 Highest,,1.0,1.0,1.0,,1.0,1.0,Thailand,1.0,1,,,2.0,,2.0,1.0,2.0,1.0,1.0,3.0,2.0,,1.0,1.0,,3.0,1.0,1.0,2.0,1.0,THA,4.0,1.0,1.0,1.0,1.0,2.0,1,1.0,1.0,1.0,1.0,False,Female,23_29
62,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,2.0,1.0,1,,,,,1.0,,2021,,199048077,1,,58246340.0,1.0,,3.0,2.0,,2.0,0.172706162,2.0,1.0,Q3,,2.0,1.0,1.0,,2.0,1.0,Thailand,1.0,1,,,3.0,,2.0,1.0,2.0,1.0,1.0,3.0,2.0,,1.0,1.0,,2.0,2.0,1.0,2.0,1.0,THA,4.0,1.0,1.0,1.0,2.0,2.0,2,1.0,1.0,1.0,2.0,False,Male,
63,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,,1,,,,,1.0,46.0,2021,,202932078,1,,58246340.0,1.0,,3.0,2.0,2.0,1.0,0.239457964,2.0,2.0,Q5 Highest,,1.0,1.0,1.0,,1.0,1.0,Thailand,1.0,1,,,1.0,,,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,2.0,,3.0,,1.0,1.0,1.0,THA,4.0,1.0,1.0,1.0,1.0,2.0,1,2.0,1.0,,1.0,False,Female,40_49
64,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,1.0,3.0,1.0,1,2.0,,2.0,,1.0,22.0,2021,,161001137,1,,58246340.0,,,3.0,2.0,1.0,,0.309597896,2.0,1.0,Q4,,1.0,1.0,1.0,,,1.0,Thailand,2.0,1,,,,1.0,2.0,4.0,,1.0,0.0,1.0,2.0,,1.0,1.0,,2.0,1.0,1.0,1.0,,THA,2.0,1.0,2.0,1.0,1.0,2.0,2,1.0,1.0,2.0,1.0,False,Male,18_22
65,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,1.0,1.0,1,,,,,1.0,40.0,2021,,182186726,1,,58246340.0,,,2.0,4.0,2.0,2.0,0.145900586,2.0,2.0,Q5 Highest,,2.0,1.0,1.0,,2.0,1.0,Thailand,2.0,1,,,2.0,,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,1.0,2.0,1.0,1.0,1.0,THA,4.0,2.0,1.0,1.0,1.0,1.0,1,1.0,2.0,1.0,2.0,False,Female,40_49
66,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,2.0,,1,,,,,1.0,37.0,2021,,186277728,1,,58246340.0,,,2.0,2.0,1.0,,0.167033585,2.0,1.0,Q5 Highest,,2.0,1.0,1.0,,,1.0,Thailand,2.0,1,,,1.0,,,4.0,,1.0,0.0,1.0,2.0,,1.0,2.0,,1.0,,0.0,2.0,,THA,4.0,1.0,2.0,1.0,1.0,2.0,2,1.0,1.0,,1.0,False,Male,30_39
67,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,2.0,1.0,2.0,2.0,2.0,,1,,,,,1.0,40.0,2021,,183847846,1,,58246340.0,1.0,,3.0,5.0,2.0,2.0,0.138056999,2.0,1.0,Q4,,2.0,1.0,1.0,,1.0,2.0,Thailand,1.0,1,,,1.0,,,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,,,1.0,,1.0,1.0,1.0,THA,4.0,4.0,1.0,1.0,1.0,2.0,2,1.0,1.0,,,False,Male,40_49
68,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,2.0,2.0,1,,,,,1.0,51.0,2021,,132442743,1,,58246340.0,,,2.0,3.0,1.0,2.0,0.412110893,1.0,1.0,Q2,,2.0,1.0,1.0,,2.0,2.0,Thailand,2.0,1,,,1.0,,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,1.0,THA,4.0,2.0,1.0,4.0,1.0,2.0,1,,1.0,2.0,2.0,False,Female,50_59
69,1.0,2.0,2.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,1.0,4.0,,1,2.0,,2.0,,1.0,58.0,2021,,166820247,1,,58246340.0,,,3.0,4.0,2.0,2.0,0.138056999,2.0,,Q5 Highest,,1.0,1.0,1.0,,2.0,1.0,Thailand,2.0,2,,,1.0,1.0,,1.0,2.0,0.0,0.0,,2.0,,1.0,1.0,,2.0,,1.0,1.0,1.0,THA,2.0,1.0,1.0,1.0,1.0,2.0,2,2.0,1.0,,2.0,False,Male,50_59
70,1.0,1.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,1.0,1,,,,,1.0,46.0,2021,,128334405,1,,58246340.0,,,3.0,2.0,1.0,,0.14740566,2.0,,Q3,,2.0,1.0,1.0,,,1.0,Thailand,2.0,2,,,,,2.0,4.0,,1.0,1.0,1.0,2.0,,1.0,2.0,,3.0,1.0,1.0,1.0,,THA,4.0,1.0,2.0,1.0,1.0,1.0,2,2.0,1.0,1.0,1.0,False,Male,40_49
71,1.0,2.0,2.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,,1,,,,,2.0,43.0,2021,,189746346,1,,58246340.0,,,1.0,2.0,2.0,,1.007318148,1.0,2.0,Q2,,2.0,1.0,1.0,,,1.0,Thailand,2.0,1,,,,,,4.0,,0.0,1.0,,2.0,1.0,1.0,2.0,,2.0,,1.0,1.0,,THA,4.0,2.0,2.0,1.0,1.0,2.0,2,2.0,2.0,,2.0,False,Male,40_49
72,1.0,2.0,2.0,East Asia & Pacific (excluding high income),2.0,1.0,1.0,1.0,2.0,3.0,,1,,,,,1.0,67.0,2021,,181907228,1,,58246340.0,,,2.0,2.0,1.0,,0.513440101,2.0,1.0,Q3,,2.0,1.0,2.0,,,1.0,Thailand,2.0,1,,,,,,4.0,,0.0,0.0,,1.0,,1.0,1.0,2.0,3.0,,1.0,1.0,,THA,4.0,1.0,2.0,1.0,1.0,2.0,2,2.0,2.0,,2.0,False,Male,60_69
73,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,,1,,,,,1.0,50.0,2021,,139393845,1,,58246340.0,1.0,,3.0,1.0,1.0,1.0,0.157862851,2.0,1.0,Q5 Highest,,1.0,1.0,1.0,,2.0,1.0,Thailand,1.0,1,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,3.0,,1.0,1.0,1.0,THA,4.0,1.0,1.0,1.0,1.0,1.0,2,1.0,1.0,,2.0,False,Male,50_59
74,1.0,2.0,2.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,1.0,2.0,3.0,,1,,,,,2.0,67.0,2021,,195599671,1,,58246340.0,,,2.0,2.0,2.0,2.0,2.140772605,2.0,2.0,Q4,,1.0,2.0,2.0,,2.0,1.0,Thailand,2.0,1,,,,,,1.0,1.0,1.0,0.0,,2.0,1.0,2.0,2.0,,3.0,,0.0,2.0,1.0,THA,4.0,2.0,1.0,4.0,1.0,2.0,2,1.0,2.0,,2.0,False,Male,60_69
75,1.0,2.0,1.0,East Asia & Pacific (excluding high income),2.0,1.0,1.0,2.0,2.0,3.0,,1,,,,,1.0,45.0,2021,,124736053,1,,58246340.0,,,3.0,3.0,1.0,2.0,0.193518674,2.0,,Q5 Highest,,2.0,1.0,1.0,,2.0,2.0,Thailand,2.0,2,,,,,,1.0,2.0,1.0,0.0,2.0,2.0,,2.0,1.0,,3.0,,0.0,,1.0,THA,4.0,1.0,1.0,4.0,1.0,2.0,2,,1.0,,1.0,False,Male,40_49
76,1.0,2.0,2.0,East Asia & Pacific (excluding high income),2.0,1.0,1.0,2.0,2.0,,,1,,,,,1.0,32.0,2021,,204692630,1,,58246340.0,,,1.0,8.0,1.0,2.0,2.332635807,1.0,2.0,Q1 Lowest,,1.0,1.0,2.0,,1.0,2.0,Thailand,2.0,1,,,4.0,,,1.0,2.0,0.0,1.0,,2.0,1.0,1.0,2.0,,,,1.0,2.0,1.0,THA,4.0,2.0,1.0,1.0,1.0,2.0,2,1.0,1.0,,2.0,False,Male,30_39
77,1.0,2.0,1.0,East Asia & Pacific (excluding high income),2.0,1.0,1.0,2.0,2.0,3.0,1.0,1,,,,,1.0,45.0,2021,,202618034,1,,58246340.0,1.0,2.0,3.0,6.0,1.0,2.0,0.138056999,2.0,1.0,Q4,,1.0,1.0,1.0,,2.0,2.0,Thailand,1.0,1,,,1.0,,2.0,1.0,2.0,1.0,1.0,3.0,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,THA,4.0,1.0,1.0,3.0,1.0,2.0,1,2.0,1.0,2.0,1.0,False,Female,40_49
78,1.0,2.0,2.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,,1,,,,,2.0,52.0,2021,,123757747,1,,58246340.0,1.0,,3.0,2.0,,2.0,0.207715802,2.0,,Q4,,2.0,2.0,2.0,,2.0,1.0,Thailand,1.0,2,,,1.0,,,1.0,2.0,1.0,1.0,,2.0,1.0,2.0,2.0,,3.0,,0.0,,1.0,THA,4.0,2.0,1.0,4.0,1.0,2.0,1,,2.0,,2.0,False,Female,50_59
79,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,1.0,1,,,,,1.0,29.0,2021,,193993677,1,,58246340.0,,,2.0,2.0,1.0,,0.386514799,1.0,2.0,Q5 Highest,,1.0,1.0,1.0,,,2.0,Thailand,2.0,1,,,2.0,,2.0,4.0,,1.0,1.0,3.0,2.0,,1.0,2.0,,2.0,1.0,1.0,1.0,,THA,4.0,1.0,2.0,1.0,1.0,2.0,2,1.0,1.0,1.0,1.0,False,Male,23_29
80,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,2.0,1.0,2.0,2.0,3.0,,1,,,,,2.0,37.0,2021,,173201821,1,,58246340.0,2.0,,2.0,2.0,3.0,1.0,1.924976344,2.0,2.0,Q5 Highest,,2.0,2.0,1.0,,1.0,1.0,Thailand,1.0,1,,,,,,1.0,2.0,0.0,0.0,2.0,2.0,,2.0,,,3.0,,1.0,,1.0,THA,4.0,4.0,1.0,4.0,1.0,2.0,2,,2.0,,,False,Male,30_39
81,1.0,2.0,2.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,,,1,,,,,1.0,35.0,2021,,128555633,1,,58246340.0,1.0,,3.0,8.0,1.0,3.0,0.287278596,2.0,2.0,Q1 Lowest,,2.0,1.0,1.0,,2.0,1.0,Thailand,1.0,1,,,,,,1.0,3.0,1.0,1.0,,2.0,,2.0,2.0,,,,0.0,,1.0,THA,4.0,1.0,1.0,4.0,1.0,2.0,2,,1.0,,1.0,False,Male,30_39
82,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,,,1,,,,,1.0,50.0,2021,,203060231,1,,58246340.0,1.0,,3.0,7.0,2.0,2.0,0.157862851,2.0,2.0,Q5 Highest,,2.0,1.0,1.0,,2.0,1.0,Thailand,1.0,1,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,,,1.0,1.0,1.0,THA,4.0,1.0,1.0,1.0,1.0,2.0,2,2.0,1.0,,2.0,False,Male,50_59
83,1.0,2.0,2.0,East Asia & Pacific (excluding high income),1.0,2.0,1.0,2.0,2.0,2.0,,1,,,,,2.0,,2021,,154694059,1,,58246340.0,,,3.0,2.0,1.0,,0.634738303,1.0,,Q5 Highest,,1.0,2.0,1.0,,,2.0,Thailand,2.0,2,,,1.0,,,4.0,,0.0,1.0,,2.0,,2.0,,,2.0,,0.0,,,THA,4.0,4.0,2.0,4.0,1.0,2.0,1,,2.0,,,False,Female,
84,1.0,2.0,2.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,,,1,,,,,2.0,38.0,2021,,186679679,1,,58246340.0,,,2.0,9.0,,2.0,0.180142039,2.0,1.0,Q4,,1.0,2.0,1.0,,2.0,1.0,Thailand,2.0,1,,,,,,1.0,2.0,1.0,0.0,,2.0,,1.0,1.0,,,,1.0,1.0,1.0,THA,4.0,1.0,1.0,1.0,4.0,2.0,2,1.0,2.0,,2.0,False,Male,30_39
85,1.0,2.0,2.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,,1,,,,,1.0,28.0,2021,,130051556,1,,58246340.0,,,1.0,3.0,1.0,,5.714441691,2.0,2.0,Q3,,1.0,1.0,2.0,,,1.0,Thailand,2.0,1,,,1.0,,,4.0,,1.0,0.0,,2.0,1.0,1.0,2.0,,3.0,,1.0,1.0,,THA,4.0,2.0,2.0,1.0,1.0,2.0,2,2.0,1.0,,2.0,False,Male,23_29
86,1.0,2.0,1.0,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,2.0,2.0,2.0,1,,,,,1.0,27.0,2021,,118085325,1,,58246340.0,,,3.0,2.0,2.0,2.0,2.248682471,2.0,1.0,Q3,,1.0,1.0,1.0,,2.0,2.0,Thailand,2.0,1,,,2.0,,2.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,,1.0,1.0,1.0,2.0,1.0,THA,4.0,2.0,1.0,1.0,1.0,2.0,1,1.0,1.0,2.0,2.0,False,Female,23_29
87,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,1.0,1,,,,,1.0,46.0,2021,,167835113,1,,58246340.0,,,5.0,5.0,1.0,1.0,2.12898946,2.0,1.0,Q3,,2.0,1.0,1.0,,1.0,1.0,Thailand,2.0,1,,,,,2.0,1.0,2.0,1.0,0.0,3.0,2.0,,1.0,1.0,,3.0,1.0,1.0,2.0,1.0,THA,4.0,1.0,1.0,1.0,1.0,2.0,2,1.0,1.0,1.0,1.0,False,Male,40_49
88,1.0,2.0,1.0,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,2.0,,,1,,,,,1.0,50.0,2021,,151060357,1,,58246340.0,,,3.0,8.0,1.0,2.0,0.138056999,1.0,,Q2,,2.0,1.0,1.0,,2.0,2.0,Thailand,2.0,2,,,3.0,,,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,THA,4.0,2.0,1.0,1.0,1.0,2.0,1,2.0,1.0,,2.0,False,Female,50_59
89,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,2.0,1.0,1,,,,,1.0,35.0,2021,,140337346,1,,58246340.0,,,2.0,2.0,2.0,2.0,0.212842225,1.0,,Q2,,1.0,1.0,1.0,,1.0,1.0,Thailand,2.0,2,,,,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,2.0,1.0,1.0,2.0,1.0,THA,4.0,2.0,1.0,1.0,1.0,2.0,2,1.0,1.0,2.0,2.0,False,Male,30_39
90,1.0,2.0,1.0,East Asia & Pacific (excluding high income),2.0,1.0,1.0,2.0,2.0,3.0,,1,,,,,1.0,44.0,2021,,127410849,1,,58246340.0,1.0,,3.0,2.0,2.0,,0.138056999,2.0,1.0,Q5 Highest,,1.0,1.0,1.0,,,1.0,Thailand,1.0,1,,,,,,4.0,,1.0,1.0,2.0,2.0,1.0,2.0,2.0,,3.0,,0.0,,,THA,4.0,2.0,2.0,4.0,1.0,1.0,1,,2.0,,2.0,False,Female,40_49
91,1.0,2.0,2.0,East Asia & Pacific (excluding high income),2.0,1.0,1.0,2.0,2.0,3.0,1.0,1,,,,,1.0,42.0,2021,,165884582,1,,58246340.0,,,2.0,2.0,1.0,2.0,0.259317939,1.0,,Q4,,1.0,1.0,2.0,,2.0,2.0,Thailand,2.0,2,,,3.0,,1.0,1.0,1.0,1.0,1.0,,2.0,,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,THA,4.0,1.0,1.0,1.0,1.0,2.0,1,1.0,1.0,1.0,1.0,False,Female,40_49
92,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,2.0,1.0,2.0,2.0,3.0,1.0,1,,,,,1.0,44.0,2021,,132587496,1,,58246340.0,2.0,,1.0,2.0,1.0,2.0,1.027154737,2.0,2.0,Q1 Lowest,,1.0,1.0,1.0,,2.0,1.0,Thailand,1.0,1,,,,,2.0,1.0,2.0,1.0,0.0,2.0,2.0,,1.0,,,3.0,1.0,1.0,1.0,1.0,THA,4.0,4.0,1.0,1.0,1.0,2.0,1,2.0,1.0,1.0,,False,Female,40_49
